cust_id,customer_joining_date,acc_num,acc_status,rel_type,last_txn_date,branch_code,lien,od_limit,credit_score,gender,occupation,seg,risk_prof,kyc_status,aqb,dob,age,txn_count_last_month,total_txn_value,multi_account_holder,tenure_days
CUST113707,2014-05-25,8413949845524347,Active,Joint,2025-02-23,BR001,86503.36281004657,171063.58434730294,436,F,Engineer,Corporate,Medium,Pending,20624.693333316525,1946-06-11,79,26,53873.36,1,4015
CUST109060,2019-05-24,4959102577375970,Active,Primary,2025-02-23,BR001,68969.09560438938,207688.5101879475,806,F,Artist,Retail,High,Verified,98862.92138578212,1973-06-04,52,8,82479.65,1,2190
CUST112389,2006-05-27,3370367917697756,Active,Joint,2025-02-01,BR001,36297.51680572464,57141.73246783293,850,M,Engineer,Retail,High,Pending,58823.23015997695,1986-06-01,39,3,4274.21,1,6935
CUST110064,2009-05-26,8786154826203920,Active,Primary,2025-05-17,BR001,39819.91886331205,73030.26493689486,455,F,Scientist,HNI,High,Rejected,74767.31416836574,1965-06-06,60,1,44833.9,1,5840
CUST114426,2020-05-23,2826870687122842,Active,Primary,2025-02-25,BR001,12248.783858227196,483860.3796048563,761,M,Software Developer,HNI,Medium,Verified,58499.85855313957,1996-05-29,29,8,38333.74,0,1825
CUST108043,2006-05-27,9697604020314425,Active,Joint,2025-01-17,BR001,36016.03548092267,428850.5373169312,819,M,Accountant,HNI,Medium,Verified,87563.6339914667,1969-06-05,56,29,97040.06,1,6935
CUST106969,2017-05-24,1297403194026541,Active,Primary,2025-02-09,BR001,42229.41372585057,347894.0548655345,396,M,Engineer,Corporate,Low,Verified,16846.63646486381,1964-06-06,61,10,39062.48,1,2920
CUST103019,2016-05-24,5529801946897142,Active,Secondary,2025-02-02,BR001,82.45932589009408,318045.1779345923,721,F,Farmer,Retail,Medium,Verified,65994.54792468375,1963-06-07,62,6,9574.62,1,3285
CUST106853,2022-05-23,4836559919181274,Active,Joint,2025-05-05,BR001,84773.17873740204,425958.10429161845,650,M,Accountant,Retail,High,Verified,66828.81829380972,1986-06-01,39,7,78526.27,0,1095
CUST107436,2018-05-24,1722826315267401,Active,Primary,2025-04-13,BR001,61637.1497607944,212948.8259236185,586,F,Farmer,Retail,Medium,Rejected,45393.438322091744,1998-05-29,27,15,44417.19,1,2555
CUST114524,2013-05-25,2777463464437795,Active,Joint,2025-05-04,BR001,30932.52830844058,397752.3044834073,847,F,Engineer,Corporate,High,Verified,30175.52336311932,1993-05-30,32,7,48421.19,0,4380
CUST105595,2021-05-23,7488600117699320,Active,Joint,2025-04-13,BR001,82414.12072870244,137346.52396868684,344,F,Farmer,Retail,Medium,Pending,96047.39080157308,1973-06-04,52,15,46732.83,1,1460
CUST112582,2021-05-23,3166222104470910,Active,Joint,2025-01-29,BR001,34365.953222331504,466338.64607544936,455,F,Entrepreneur,Corporate,Medium,Pending,58972.86779324616,1945-06-11,80,18,62432.25,0,1460
CUST108496,2018-05-24,6244577396627426,Active,Primary,2025-02-02,BR001,72191.05729589635,210232.78167364732,416,M,Artist,Corporate,Low,Pending,23641.783120133307,1980-06-02,45,8,19989.04,0,2555
CUST104859,2023-05-23,4519806025404495,Active,Primary,2025-05-15,BR001,29858.923012417705,32008.00153552151,564,F,Scientist,Corporate,Low,Rejected,94850.03624096612,1952-06-09,73,1,4308.77,1,730
CUST113674,2014-05-25,7519206239967978,Active,Primary,2025-04-04,BR001,28240.821908183058,409848.8735550547,844,F,Scientist,HNI,High,Pending,16554.52040444209,1960-06-07,65,24,62272.5,1,4015
CUST112142,2020-05-23,8880711880237964,Active,Secondary,2025-02-05,BR001,30326.57875637289,315917.3296782442,398,F,Teacher,Corporate,Low,Verified,16682.573547291053,1958-06-08,67,10,69246.59,1,1825
CUST103147,2006-05-27,8760771428746984,Active,Secondary,2025-05-20,BR001,2510.6170091594217,350840.1286466827,870,M,Engineer,Retail,Low,Rejected,84480.29090516051,1975-06-04,50,8,91650.09,1,6935
CUST105839,2005-05-27,4384329437612918,Active,Primary,2025-03-10,BR001,58029.2704984751,199504.4354846307,832,F,Artist,Retail,High,Rejected,96815.8338151085,1984-06-01,41,19,67767.74,1,7300
CUST102556,2010-05-26,9096315083269327,Active,Secondary,2025-03-06,BR001,4599.442688905176,403286.7885343672,510,F,Engineer,HNI,Low,Rejected,48739.11647356719,1958-06-08,67,23,51000.05,1,5475
CUST105857,2012-05-25,3614290406489494,Active,Secondary,2025-05-21,BR001,75254.54339342906,321088.92664666445,701,M,Doctor,Corporate,High,Verified,60868.85702184002,1963-06-07,62,6,25896.07,1,4745
CUST100911,2020-05-23,9208366449884078,Active,Secondary,2025-04-15,BR001,53066.80709787983,248334.77765403988,707,M,Artist,Retail,Low,Verified,82982.74664722601,1980-06-02,45,28,36217.07,1,1825
CUST105602,2008-05-26,8600001272003710,Active,Primary,2025-02-15,BR001,34734.12966684609,197511.55139287727,824,M,Teacher,Corporate,Medium,Pending,75726.76399432591,1975-06-04,50,28,26542.97,1,6205
CUST111034,2024-05-22,9800927061033644,Active,Joint,2025-04-15,BR001,59845.82830083944,253176.6365774276,334,M,Doctor,HNI,Medium,Rejected,59369.5468908621,1975-06-04,50,28,4477.69,1,365
CUST109108,2017-05-24,7613003704950598,Active,Secondary,2025-04-02,BR001,96235.96544306456,47038.07842873683,845,M,Engineer,HNI,Medium,Pending,99774.10458398685,1979-06-03,46,12,29854.02,0,2920
CUST114996,2021-05-23,9084280936519133,Active,Secondary,2025-04-08,BR001,4206.874637276237,459211.555320895,597,F,Farmer,Corporate,Low,Pending,30790.16376552333,1957-06-08,68,7,37456.7,0,1460
CUST112702,2012-05-25,3342718641924553,Active,Secondary,2025-03-26,BR001,30496.0008851063,210049.39479899796,780,F,Merchant,HNI,Medium,Pending,26099.891401241213,1963-06-07,62,25,70320.51,0,4745
CUST102978,2019-05-24,2130388130454978,Active,Primary,2025-02-18,BR001,72211.69742929695,305439.67074826994,577,M,Entrepreneur,Retail,Low,Rejected,44846.71198424228,2000-05-28,25,26,63944.5,1,2190
CUST102022,2022-05-23,8830207580107934,Active,Primary,2025-03-04,BR001,80179.86086973136,114428.8974928618,473,F,Farmer,Retail,Medium,Pending,99401.9838747802,1965-06-06,60,11,23924.58,1,1095
CUST108698,2023-05-23,3147286962295015,Active,Secondary,2025-01-24,BR001,76493.87089093107,329224.415653554,440,F,Artist,HNI,High,Rejected,82683.61153931718,1965-06-06,60,26,90882.3,1,730
CUST108080,2014-05-25,1775428810691634,Active,Primary,2025-05-21,BR001,89061.46341836458,35657.62513909451,836,F,Artist,Corporate,Low,Rejected,82063.4278198528,2000-05-28,25,18,32209.87,1,4015
CUST101457,2008-05-26,5401833413863552,Active,Secondary,2025-04-20,BR001,81643.01421489006,35779.97078229288,829,F,Teacher,Corporate,Low,Pending,33816.24396149888,1946-06-11,79,20,28313.2,1,6205
CUST101726,2017-05-24,8166031308506621,Active,Joint,2025-02-06,BR001,55130.07123343839,132411.6994159022,432,F,Accountant,Retail,High,Pending,82088.28625762949,2007-05-27,18,4,53560.5,1,2920
CUST101347,2014-05-25,7988374437665283,Active,Joint,2025-04-30,BR001,21494.430861884983,185398.15952181307,559,M,Engineer,HNI,Low,Pending,99153.94735140278,1977-06-03,48,1,17640.32,0,4015
CUST110001,2007-05-27,8352932327123189,Active,Primary,2025-01-17,BR001,3541.6320449229934,386346.7049625859,523,M,Doctor,Corporate,Medium,Verified,28220.37642604229,1990-05-31,35,3,2059.15,0,6570
CUST106556,2010-05-26,7378424270160029,Active,Joint,2025-02-20,BR001,55249.58587250761,130639.4480588804,861,F,Accountant,Retail,High,Verified,23572.79990232832,1945-06-11,80,11,20620.05,1,5475
CUST108260,2019-05-24,5095522494813460,Active,Secondary,2025-03-28,BR001,21680.61629422176,57291.35063957678,315,F,Doctor,HNI,High,Verified,12323.791190600095,1987-06-01,38,9,16063.53,1,2190
CUST104983,2008-05-26,9354197595794841,Active,Primary,2025-02-25,BR001,27195.777454938558,349153.256538712,738,F,Doctor,HNI,High,Rejected,31680.18717401566,1976-06-03,49,17,71433.11,0,6205
CUST113770,2005-05-27,1885247359082146,Active,Secondary,2025-05-08,BR001,42573.358611553405,354897.8087626573,439,M,Merchant,Retail,Low,Rejected,93027.69415635306,2005-05-27,20,17,71624.64,1,7300
CUST101856,2008-05-26,3665817159641244,Active,Primary,2025-04-10,BR001,28915.012674272177,462628.30309347366,819,F,Accountant,Corporate,High,Rejected,30422.186255280278,1976-06-03,49,25,40018.48,0,6205
CUST108461,2024-05-22,5101021616909946,Active,Secondary,2025-03-02,BR001,86908.16268890174,457138.20019614697,604,F,Artist,HNI,Low,Rejected,90710.49021594616,1975-06-04,50,15,65548.98,1,365
CUST104202,2022-05-23,2484735550309159,Active,Primary,2025-02-08,BR001,62551.12038401581,432067.7733902437,681,F,Farmer,Corporate,High,Verified,42167.70900852622,1959-06-08,66,13,5948.12,1,1095
CUST109026,2005-05-27,7699400663221982,Active,Joint,2025-02-01,BR001,82565.49548457847,25007.76499653285,528,M,Artist,Corporate,High,Verified,18146.337046567845,1992-05-30,33,22,35979.28,1,7300
CUST105639,2013-05-25,8352082078986003,Active,Primary,2025-03-06,BR001,95834.90021612289,396796.2238132221,371,F,Engineer,Corporate,Medium,Pending,93871.61593289148,1989-05-31,36,8,9064.22,1,4380
CUST110724,2013-05-25,3120447307514134,Active,Joint,2025-03-06,BR001,73047.41095579676,376459.9777053606,318,F,Entrepreneur,Retail,Low,Pending,23703.639415308346,1953-06-09,72,20,17665.99,0,4380
CUST114875,2024-05-22,5672292812126505,Active,Joint,2025-03-03,BR001,13903.819197010136,380524.9121146013,750,F,Doctor,HNI,Low,Pending,81426.87459040048,2005-05-27,20,15,63670.64,0,365
CUST105146,2023-05-23,1865539411941517,Active,Joint,2025-03-16,BR001,73611.87253978213,456730.4898576824,443,F,Engineer,HNI,High,Pending,17771.16403801645,1997-05-29,28,16,77216.59,0,730
CUST102628,2011-05-26,4107674298242937,Active,Joint,2025-01-17,BR001,1525.7753863255784,469780.5867971767,441,M,Artist,Retail,High,Rejected,31899.45943359544,1951-06-10,74,22,23521.15,1,5110
CUST105811,2022-05-23,6615093733541136,Active,Primary,2025-05-14,BR001,69687.69651947862,483501.4523318589,725,M,Software Developer,Corporate,Medium,Verified,75278.41163153536,1963-06-07,62,25,62663.15,0,1095
CUST110337,2008-05-26,6962202849004163,Active,Primary,2025-01-20,BR001,56092.06603402064,423442.6379683768,688,F,Merchant,HNI,Low,Rejected,36730.00630717406,1984-06-01,41,28,93639.37,1,6205
CUST110813,2017-05-24,8986144288420271,Active,Secondary,2025-03-19,BR001,43098.16645465934,331465.2074520711,861,F,Teacher,Retail,High,Pending,98289.00344459635,2002-05-28,23,8,17682.1,0,2920
CUST114594,2013-05-25,9004805296127448,Active,Secondary,2025-03-17,BR001,88473.28714916161,10378.838076514749,876,F,Teacher,HNI,High,Pending,26081.35963282673,1986-06-01,39,19,7708.56,1,4380
CUST111420,2015-05-25,7944455808904969,Active,Joint,2025-03-19,BR001,24412.93798512901,237870.62011135445,817,F,Scientist,Corporate,Low,Pending,79492.29149017153,1957-06-08,68,5,44206.92,0,3650
CUST107820,2008-05-26,3440518911232285,Active,Primary,2025-01-18,BR001,82302.02150555285,207726.06326005328,390,M,Doctor,HNI,High,Rejected,28369.573852885696,1991-05-31,34,23,2355.15,0,6205
CUST102078,2020-05-23,1535906315513055,Active,Joint,2025-05-17,BR001,8359.142500255533,156135.7019068878,855,M,Engineer,HNI,Low,Rejected,93808.3271919587,1970-06-05,55,20,35726.85,1,1825
CUST109850,2007-05-27,4994564316041982,Active,Secondary,2025-04-21,BR001,42834.58517816464,417593.79112353385,373,F,Accountant,Retail,Low,Verified,41411.75798945417,1970-06-05,55,26,55447.92,1,6570
CUST106302,2005-05-27,7143114987716542,Active,Primary,2025-05-19,BR001,77036.31383112648,324944.32893932675,604,F,Scientist,Retail,High,Rejected,78818.80023913972,1985-06-01,40,7,9826.0,1,7300
CUST101080,2005-05-27,3630517884971753,Active,Secondary,2025-03-15,BR001,50404.58824680874,163432.39220492062,714,F,Scientist,HNI,High,Verified,27083.57194383111,1949-06-10,76,12,30091.4,1,7300
CUST102117,2007-05-27,3007737147915694,Active,Joint,2025-01-02,BR001,8714.558111518134,36154.75378352309,746,M,Doctor,Retail,Medium,Pending,95058.79584586214,1979-06-03,46,28,90132.22,0,6570
CUST106229,2021-05-23,7363466385695700,Active,Joint,2025-02-05,BR001,68575.14489878589,310582.4880326589,373,F,Merchant,Retail,Medium,Pending,99871.81463656244,1960-06-07,65,19,22388.0,1,1460
CUST101154,2023-05-23,1708613914488786,Active,Joint,2025-04-29,BR001,23951.8960967242,191946.8490020049,776,F,Accountant,Corporate,Medium,Pending,87517.22360834602,1976-06-03,49,9,59868.26,1,730
CUST112194,2010-05-26,5114459848816918,Active,Joint,2025-02-02,BR001,82127.69068380118,278369.80216700165,672,M,Engineer,Retail,Low,Pending,64485.712198108566,1959-06-08,66,19,97238.5,0,5475
CUST108380,2021-05-23,5169949837152381,Active,Secondary,2025-01-31,BR001,17715.64830504956,304916.30396784307,887,M,Farmer,Retail,High,Rejected,23538.23233816438,1946-06-11,79,15,54419.07,1,1460
CUST113135,2008-05-26,7927525384865311,Active,Joint,2025-05-05,BR001,22433.488393761047,486149.9242433512,882,F,Teacher,HNI,High,Pending,32922.248460197334,1990-05-31,35,12,32778.89,1,6205
CUST110713,2016-05-24,7514723963734599,Active,Joint,2025-02-09,BR001,38393.28857913269,24624.31684270381,398,M,Accountant,Corporate,Low,Rejected,81658.52923677984,1945-06-11,80,14,47405.38,1,3285
CUST106377,2013-05-25,8400921998142947,Active,Joint,2025-02-23,BR001,65903.15150636483,85581.55997770675,665,F,Software Developer,HNI,High,Verified,48745.042757216346,1994-05-30,31,29,44769.53,0,4380
CUST111415,2016-05-24,6611904129798678,Active,Joint,2025-03-30,BR001,22407.271096237968,231159.61947464253,475,F,Merchant,HNI,Low,Verified,43752.74202562195,1960-06-07,65,30,60262.29,1,3285
CUST103123,2021-05-23,2542811008776916,Active,Primary,2025-03-23,BR001,67388.43633003642,122008.12478627342,575,F,Doctor,Retail,Low,Verified,51100.31716413682,1947-06-11,78,7,87484.41,1,1460
CUST108152,2015-05-25,9563610041234423,Active,Primary,2025-04-14,BR001,42811.2577929297,67709.3468113132,811,F,Doctor,Retail,Low,Pending,73804.66307069501,1951-06-10,74,18,33366.41,1,3650
CUST112238,2017-05-24,9477128930126717,Active,Primary,2025-03-27,BR001,48312.23282707024,282092.0035302461,666,M,Artist,HNI,High,Pending,22163.348657223378,1999-05-29,26,24,80563.09,0,2920
CUST108014,2022-05-23,9104507426259905,Active,Primary,2025-05-05,BR001,23636.662509311856,15635.068482809082,849,M,Entrepreneur,Retail,High,Rejected,75402.15543437669,1966-06-06,59,15,91110.3,0,1095
CUST103323,2012-05-25,7355473266805243,Active,Joint,2025-01-13,BR001,85927.82392401063,426779.5072406613,755,F,Farmer,HNI,Low,Verified,78614.04797699962,1978-06-03,47,13,91322.84,1,4745
CUST104430,2022-05-23,7060531579221508,Active,Secondary,2025-04-24,BR001,80456.5453132285,345104.7877471487,527,M,Scientist,HNI,High,Verified,38013.13473508954,2003-05-28,22,25,71151.97,0,1095
CUST109177,2024-05-22,9458309854765639,Active,Secondary,2025-04-19,BR001,65265.27791165834,367672.1430980956,569,F,Doctor,Retail,Medium,Pending,41280.85527072696,1969-06-05,56,23,68827.2,1,365
CUST101134,2022-05-23,7512945081327127,Active,Joint,2025-05-09,BR001,67973.16256711695,271347.34932725003,745,M,Engineer,Retail,Medium,Rejected,17577.272689414378,1957-06-08,68,14,64437.1,1,1095
CUST100808,2020-05-23,6811209390526688,Active,Primary,2025-02-26,BR001,70108.51725320095,144114.2640263486,878,F,Entrepreneur,Retail,Medium,Verified,25557.470545969747,1976-06-03,49,12,42287.18,0,1825
CUST106230,2008-05-26,8121269014415958,Active,Primary,2025-04-18,BR001,2014.5081999054737,188218.7732081513,646,F,Software Developer,Retail,Low,Verified,88135.72255260037,1982-06-02,43,23,63053.64,1,6205
CUST114719,2016-05-24,1593889133393836,Active,Primary,2025-03-01,BR001,49351.46855090489,136694.10218451614,565,F,Merchant,Corporate,High,Pending,62936.88894417312,1995-05-30,30,10,12995.85,0,3285
CUST111664,2024-05-22,5141202522090701,Active,Primary,2025-02-21,BR001,45170.73554523038,135714.4869804591,327,M,Engineer,HNI,Low,Verified,16633.500040562416,1996-05-29,29,29,70840.79,0,365
CUST101369,2014-05-25,8041053951702553,Active,Joint,2025-04-20,BR001,65876.12018263586,101025.64803271666,838,F,Farmer,HNI,High,Rejected,62147.53457235121,1956-06-08,69,20,59537.09,0,4015
CUST114090,2018-05-24,5604442736222428,Active,Joint,2025-02-13,BR001,31542.854920024387,382600.7070337348,624,F,Accountant,Corporate,Low,Rejected,26434.23075476739,1993-05-30,32,19,5190.42,0,2555
CUST107242,2017-05-24,5115485623755540,Active,Primary,2025-03-31,BR001,40117.5625280737,227471.7446568084,321,F,Entrepreneur,HNI,Low,Verified,71994.05545740618,1956-06-08,69,9,14430.16,1,2920
CUST105916,2019-05-24,4392167063530755,Active,Primary,2025-02-16,BR001,74211.23895536219,211173.6310998129,887,F,Engineer,Retail,Low,Rejected,66340.95906498149,1965-06-06,60,8,44093.35,1,2190
CUST113865,2008-05-26,2025706171065483,Active,Joint,2025-03-16,BR001,46971.491249800965,77708.9383609428,788,M,Engineer,HNI,High,Rejected,39771.17479337895,1957-06-08,68,11,82262.83,0,6205
CUST114171,2011-05-26,9804396571022898,Active,Primary,2025-05-08,BR001,57589.164560685655,399699.86313388735,663,M,Teacher,HNI,High,Verified,57808.42091474689,1975-06-04,50,4,26946.38,1,5110
CUST113253,2011-05-26,7866971598688122,Active,Primary,2025-05-11,BR001,45677.51130912334,392333.9596940905,492,M,Software Developer,Corporate,High,Verified,70925.56329140323,1953-06-09,72,22,96931.39,1,5110
CUST102912,2023-05-23,8677184109857869,Active,Joint,2025-03-14,BR001,85619.01472618035,221939.43143418815,388,M,Software Developer,Retail,Low,Pending,20222.766934451825,1949-06-10,76,9,92150.2,1,730
CUST103153,2016-05-24,8705616342005000,Active,Secondary,2025-03-24,BR001,25011.92933477629,311110.7504847759,869,M,Doctor,Corporate,Medium,Verified,58054.23985606586,1955-06-09,70,15,96376.3,1,3285
CUST112762,2020-05-23,1678247141485124,Active,Joint,2025-03-15,BR001,83219.52368631602,66909.32491408168,302,F,Artist,HNI,High,Verified,65804.04016805746,1995-05-30,30,8,5934.89,0,1825
CUST105245,2016-05-24,9341024469800708,Active,Joint,2025-05-09,BR001,3604.355725788799,206278.1162710295,708,F,Engineer,Retail,Low,Rejected,60232.76542089973,2001-05-28,24,22,90985.07,0,3285
CUST112021,2011-05-26,5723990661873998,Active,Joint,2025-04-23,BR001,79991.18299293212,436189.9660586611,636,F,Farmer,Corporate,Medium,Rejected,47670.68098690642,1975-06-04,50,30,71050.82,0,5110
CUST107864,2010-05-26,3371939647641726,Active,Primary,2025-04-09,BR001,84102.0109185432,211321.1303412392,648,F,Teacher,Corporate,Low,Pending,42737.77281574707,1958-06-08,67,18,55992.14,1,5475
CUST102212,2013-05-25,1004777024370934,Active,Joint,2025-05-03,BR001,97396.3558033071,272705.0537281757,442,M,Software Developer,Corporate,High,Pending,65405.12468124297,1947-06-11,78,13,9765.85,1,4380
CUST102822,2018-05-24,5620072436736630,Active,Primary,2025-03-19,BR001,45799.47359995822,47421.18685686876,427,M,Merchant,Retail,Medium,Verified,50265.02533879868,1959-06-08,66,25,53119.64,1,2555
CUST113441,2005-05-27,9328969541041562,Active,Primary,2025-03-10,BR001,92829.36606915818,106849.86196630904,766,M,Accountant,Retail,High,Verified,50781.93277919697,1970-06-05,55,29,20924.92,1,7300
CUST107325,2013-05-25,7876203623542509,Active,Primary,2025-03-24,BR001,92995.51447596672,168723.31442792708,351,F,Accountant,Corporate,Low,Verified,78373.20481570759,1985-06-01,40,5,56750.22,0,4380
CUST102588,2019-05-24,7575469768881292,Active,Joint,2025-03-10,BR001,50197.4306716751,415274.9631723323,787,F,Farmer,HNI,High,Verified,59352.13552561845,1991-05-31,34,18,11257.78,1,2190
CUST106413,2016-05-24,5439286447111978,Active,Primary,2025-01-27,BR001,16550.395981977374,125559.57045865364,531,M,Farmer,Corporate,High,Rejected,57577.12833994084,2004-05-27,21,15,48068.83,0,3285
CUST105195,2006-05-27,4137817306693435,Active,Primary,2025-01-21,BR001,93098.07409782226,318288.5764412304,761,F,Software Developer,Retail,Medium,Rejected,71409.04255253235,2004-05-27,21,18,63444.39,1,6935
CUST102341,2020-05-23,1439948460199698,Active,Joint,2025-02-10,BR001,62322.85213930544,86414.07673470993,632,F,Farmer,Retail,High,Pending,83675.75347108352,1951-06-10,74,20,7821.81,0,1825
CUST100607,2007-05-27,2977196938445164,Active,Joint,2025-05-10,BR001,51763.31242464216,245753.96867814937,881,F,Entrepreneur,Retail,Medium,Pending,81492.67266981202,1953-06-09,72,28,36577.85,1,6570
CUST102500,2005-05-27,8278721678273209,Active,Secondary,2025-03-12,BR001,24159.960862760665,192755.7400462149,822,F,Merchant,Corporate,Medium,Rejected,74869.34836478054,1992-05-30,33,3,70715.72,1,7300
CUST105843,2016-05-24,2534421019731031,Active,Primary,2025-03-03,BR001,16720.776421692208,473967.8773477123,388,M,Accountant,HNI,Medium,Verified,83176.35829309924,1991-05-31,34,13,98815.07,1,3285
CUST106236,2013-05-25,7472215857432261,Active,Joint,2025-05-19,BR001,81318.23864742745,187930.45461752123,635,F,Software Developer,HNI,Low,Pending,57310.26278469068,1981-06-02,44,17,31968.28,1,4380
CUST104747,2014-05-25,4326922556486419,Active,Joint,2025-03-20,BR001,27783.145681898317,274657.0529874413,490,F,Software Developer,Retail,Low,Verified,21398.04626046932,1976-06-03,49,25,96687.64,0,4015
CUST111559,2006-05-27,1458334056722062,Active,Secondary,2025-03-11,BR001,28435.068352206028,303775.3327202271,881,F,Scientist,Retail,Medium,Rejected,42037.11517607639,1954-06-09,71,20,79657.0,1,6935
CUST107225,2016-05-24,6548952693383453,Active,Joint,2025-01-01,BR001,89556.78289678007,185769.643166179,406,M,Artist,Retail,Medium,Verified,68790.06764889241,1988-05-31,37,21,73190.04,0,3285
CUST112824,2012-05-25,7315097162132863,Active,Primary,2025-02-14,BR001,33321.32569270529,119996.60940601876,884,F,Software Developer,HNI,High,Verified,24732.095212075143,1976-06-03,49,20,42386.55,1,4745
CUST107791,2023-05-23,3572527928705138,Active,Primary,2025-03-27,BR001,66312.42761414479,45919.66894505821,805,M,Merchant,Corporate,Medium,Rejected,46071.78628316887,1999-05-29,26,2,57548.19,1,730
CUST105752,2016-05-24,3684741098142035,Active,Primary,2025-01-05,BR001,50876.66626991093,398795.25194593664,368,M,Doctor,Retail,Low,Verified,65319.10867056824,1960-06-07,65,21,94940.14,1,3285
CUST111884,2021-05-23,1283641587372814,Active,Secondary,2025-04-28,BR001,97386.44680722328,307799.0543615641,608,F,Teacher,Corporate,Medium,Rejected,38393.89163545579,1948-06-10,77,28,77241.18,0,1460
CUST107510,2017-05-24,9718421283727144,Active,Primary,2025-04-10,BR001,67171.50670798628,141312.68836385393,638,F,Farmer,HNI,High,Rejected,92984.26025925236,1953-06-09,72,28,91778.5,0,2920
CUST108931,2013-05-25,8783488926628173,Active,Secondary,2025-03-19,BR001,2168.7973052349707,449928.0921508872,788,M,Artist,Corporate,High,Rejected,49739.03493340934,1983-06-02,42,28,63459.85,0,4380
CUST113505,2024-05-22,4867721452953842,Active,Secondary,2025-01-07,BR001,98608.7295982923,103013.36922114262,724,F,Accountant,Corporate,Low,Pending,94374.35076995616,2001-05-28,24,11,86196.78,1,365
CUST113966,2022-05-23,7038146493282722,Active,Secondary,2025-03-07,BR001,48694.54227616776,161450.3697502486,750,F,Artist,Corporate,Low,Pending,13561.058152251351,1947-06-11,78,20,23493.45,1,1095
CUST104440,2006-05-27,3655484858048180,Active,Joint,2025-05-15,BR001,53109.76469097455,252152.5172711888,488,F,Merchant,HNI,Medium,Pending,34700.65762027048,1948-06-10,77,26,67412.81,1,6935
CUST104901,2017-05-24,1926120998084281,Active,Primary,2025-01-22,BR001,4145.770860813846,110029.87387685696,314,M,Farmer,Retail,High,Pending,58322.08930902555,1997-05-29,28,19,98545.11,0,2920
CUST104482,2009-05-26,5031573555030605,Active,Primary,2025-01-20,BR001,94495.68103321648,74730.84920914017,588,M,Artist,Retail,Medium,Pending,57858.50682730218,2004-05-27,21,15,71461.05,1,5840
CUST105966,2017-05-24,8451919718726577,Active,Secondary,2025-05-09,BR001,13221.421975277704,250892.770922719,702,M,Entrepreneur,HNI,High,Verified,97979.58115542616,1975-06-04,50,30,39458.85,1,2920
CUST114436,2014-05-25,4224496282463733,Active,Joint,2025-02-22,BR001,34694.59180636327,286374.0851818131,344,F,Merchant,Retail,Medium,Pending,69339.37769467104,1975-06-04,50,24,91020.4,1,4015
CUST103414,2009-05-26,2455618387437759,Active,Secondary,2025-03-16,BR001,20492.82118280181,422342.9572649795,624,M,Doctor,HNI,High,Pending,62718.71875035691,1959-06-08,66,17,12063.79,1,5840
CUST100816,2015-05-25,5617058637089547,Active,Secondary,2025-01-24,BR001,91095.79205070224,458321.9278315372,856,M,Artist,HNI,Low,Verified,48929.83791728289,1950-06-10,75,28,97525.52,1,3650
CUST101367,2009-05-26,3127562568646804,Active,Primary,2025-04-30,BR001,55236.97101627619,131987.8932232951,793,F,Doctor,HNI,High,Pending,22574.6287159907,1962-06-07,63,14,76873.05,1,5840
CUST108536,2016-05-24,4258851398184786,Active,Joint,2025-01-31,BR001,97314.28697563644,403760.5116905994,612,F,Artist,HNI,High,Pending,30785.69741230966,1949-06-10,76,13,76910.52,1,3285
CUST104894,2024-05-22,5004869716842167,Active,Primary,2025-05-17,BR001,8505.296016406504,335806.2464284866,593,F,Farmer,HNI,Medium,Verified,50419.29151602239,1994-05-30,31,18,9947.55,0,365
CUST107058,2006-05-27,5214194693046896,Active,Secondary,2025-01-04,BR001,45325.08165083981,245190.3727437327,824,F,Artist,Retail,Low,Pending,40873.57905323377,1953-06-09,72,20,92783.22,0,6935
CUST105632,2005-05-27,8680745818264610,Active,Primary,2025-05-15,BR001,7698.863257606426,249239.6289137365,885,F,Artist,HNI,Low,Rejected,73060.59178856261,1949-06-10,76,13,88100.91,0,7300
CUST105051,2012-05-25,9764018775866884,Active,Joint,2025-02-22,BR001,77452.36593407301,53283.6102313153,304,M,Merchant,Corporate,Low,Rejected,31069.600156974764,1996-05-29,29,20,95017.66,0,4745
CUST103764,2021-05-23,6982257866758300,Active,Joint,2025-02-12,BR001,36664.69559703176,93702.3477544744,750,M,Merchant,Corporate,Medium,Rejected,91807.63390983688,1982-06-02,43,1,93450.97,1,1460
CUST113335,2019-05-24,9441566308255997,Active,Joint,2025-02-11,BR001,34973.07015250555,137512.1383493155,498,F,Accountant,Corporate,Low,Verified,71278.27324304156,1953-06-09,72,23,78343.11,1,2190
CUST111614,2018-05-24,8995538767438349,Active,Secondary,2025-03-29,BR001,57445.37721288755,379218.5183196674,706,M,Scientist,HNI,Medium,Verified,38403.92124284826,1980-06-02,45,1,26151.65,1,2555
CUST103343,2022-05-23,6631477033904992,Active,Joint,2025-03-18,BR001,91614.35311167472,273146.87994112674,514,M,Doctor,Retail,Medium,Verified,64404.68953073062,1961-06-07,64,24,91179.8,1,1095
CUST104575,2015-05-25,8760745352529130,Active,Joint,2025-04-30,BR001,60144.13101355188,85566.34893517171,859,M,Engineer,Retail,High,Rejected,23067.702743036178,1992-05-30,33,25,95937.16,0,3650
